330.0,45.0,0.0,0.0,0.0,5.0,148.0,2.0,328.0,6.0
37.0,289.0,5.0,0.0,0.0,0.0,118.0,0.0,31.0,7.0
0.0,0.0,57.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0
0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,1.0,7.0,0.0,40.0,0.0,0.0,7.0,0.0
55.0,77.0,1.0,0.0,0.0,0.0,117.0,1.0,76.0,2.0
3.0,1.0,6.0,0.0,0.0,0.0,2.0,39.0,16.0,0.0
63.0,9.0,0.0,0.0,0.0,4.0,33.0,7.0,128.0,0.0
15.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,34.0
