,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
74374,36F0B8B503119CA2,electric_bike,2021-01-04 09:01:18,2021-01-04 09:10:04,16th & Irving St NW,31122.0,New Hampshire Ave & 24th St NW,31275.0,38.92894366666667,-77.03622883333334,38.90181066666667,-77.0510085,member
58277,18820DECC427386D,classic_bike,2021-01-04 09:01:34,2021-01-04 09:07:23,12th & U St NW,31268.0,11th & M St NW,31266.0,38.916787,-77.028139,38.9055785,-77.027313,member
7487,7800920562BEA4C8,classic_bike,2021-01-04 09:02:06,2021-01-04 09:10:11,New Hampshire Ave & Ward Pl NW,31212.0,New Hampshire Ave & T St NW,31229.0,38.90571079190728,-77.04731762409209,38.915544,-77.038252,member
2346,6015DA034224E2E9,classic_bike,2021-01-04 09:02:25,2021-01-04 09:25:12,36th & Calvert St NW / Glover Park,31304.0,Columbus Circle / Union Station,31623.0,38.922581,-77.070334,38.89696,-77.00493,member
19682,AFFE8BDE4C6CF679,classic_bike,2021-01-04 09:02:32,2021-01-04 09:10:57,White Flint Metro,32075.0,Executive Blvd & E Jefferson St,32079.0,39.04753,-77.11287,39.04873,-77.1257,member
35207,4E2592849D3FBAE4,classic_bike,2021-01-04 09:02:52,2021-01-04 09:06:06,11th & M St NW,31266.0,14th & L St NW,31283.0,38.9055785,-77.027313,38.903658,-77.03173699999999,member
19299,1D4B2787C6E5CEAC,classic_bike,2021-01-04 09:02:53,2021-01-04 09:06:01,20th & E St NW,31204.0,18th & C St NW,31284.0,38.8963,-77.045,38.893511,-77.04154399999999,member
46501,E042FB4A21A8637B,electric_bike,2021-01-04 09:03:25,2021-01-04 09:13:57,1st & M St NE,31603.0,1st & Washington Hospital Center NW,31507.0,38.905715,-77.00560433333334,38.92877766666667,-77.01233516666667,member
59481,5522B4CCA65AE45A,classic_bike,2021-01-04 09:03:44,2021-01-04 09:05:23,15th St & Massachusetts Ave SE,31626.0,15th & East Capitol St NE,31630.0,38.88732,-76.98356899999999,38.889908,-76.983326,member
23234,15DC6E27456B54F4,classic_bike,2021-01-04 09:04:30,2021-01-04 09:10:08,Eastern Market Metro / Pennsylvania Ave & 8th St SE,31613.0,7th St & Massachusetts Ave NE,31647.0,38.884260087971725,-76.99473559856416,38.89222,-76.99602,member
68624,CAA8225DB0F32D1E,classic_bike,2021-01-04 09:04:43,2021-01-04 09:32:28,Lamont & Mt Pleasant NW,31107.0,Park Rd & Holmead Pl NW,31602.0,38.9319,-77.0388,38.9308,-77.0315,member
96316,3852BF9B44D44146,electric_bike,2021-01-04 09:05:14,2021-01-04 09:15:03,14th & Belmont St NW,31119.0,24th & N St NW,31255.0,38.92096416666666,-77.03161166666666,38.9068405,-77.05135883333334,casual
92581,E8976BAC75551A93,electric_bike,2021-01-04 09:05:18,2021-01-04 09:25:25,14th & Otis Pl NW,31131.0,17th & K St NW,31213.0,38.93439333333333,-77.0327855,38.90280766666667,-77.03849483333333,casual
14184,6B57EC3B0B27AA80,classic_bike,2021-01-04 09:05:47,2021-01-04 09:12:39,8th & H St NE,31661.0,13th & D St NE,31622.0,38.899941626884754,-76.99489653110506,38.894832,-76.987633,member
63297,33F82BABB8BC15FD,classic_bike,2021-01-04 09:05:51,2021-01-04 09:17:40,Lamont & Mt Pleasant NW,31107.0,New Hampshire Ave & Ward Pl NW,31212.0,38.9319,-77.0388,38.90571079190728,-77.04731762409209,member
37109,7517D56831D1A5CA,classic_bike,2021-01-04 09:06:05,2021-01-04 09:07:43,16th & R St NW,31282.0,17th & Corcoran St NW,31214.0,38.912652,-77.036278,38.9121,-77.0387,member
45170,F9E61BBBC91E3881,classic_bike,2021-01-04 09:06:24,2021-01-04 09:12:13,M St & Pennsylvania Ave NW,31246.0,Virginia Ave & 25th St NW,31297.0,38.905126,-77.056887,38.8995,-77.05415500000001,member
20271,C256C246F86BA680,docked_bike,2021-01-04 09:06:25,2021-01-04 09:12:12,17th St & Independence Ave SW,31290.0,17th St & Independence Ave SW,31290.0,38.888096999999995,-77.038325,38.888096999999995,-77.038325,casual
45767,E06A25A0B417C6AF,electric_bike,2021-01-04 09:06:55,2021-01-04 09:15:46,18th & C St NW,31284.0,6th St & Indiana Ave NW,31264.0,38.89359683333333,-77.04154716666666,38.894568666666665,-77.02008516666666,member
50531,3A4C07CF1C4ACB4C,classic_bike,2021-01-04 09:06:57,2021-01-04 09:12:50,11th & Girard St NW,31126.0,Columbia & Ontario Rd NW,31296.0,38.925636,-77.027112,38.924088,-77.040787,member
27090,5ECC6E382B4CD496,electric_bike,2021-01-04 09:08:02,2021-01-04 09:17:59,17th & Corcoran St NW,31214.0,Georgia & New Hampshire Ave NW,31400.0,38.91214733333333,-77.0386635,38.93675416666667,-77.02419966666666,member
33534,4D053C1B23010E64,classic_bike,2021-01-04 09:09:40,2021-01-04 09:21:35,14th St & New York Ave NW,31216.0,14th St & New York Ave NW,31216.0,38.899632000000004,-77.031686,38.899632000000004,-77.031686,member
53005,9F3653E957D2F0AF,classic_bike,2021-01-04 09:10:18,2021-01-04 09:20:26,15th & M St NW,31298.0,14th & V St NW,31101.0,38.905424,-77.034674,38.917764500000004,-77.032096,casual
16514,D4815E2677530812,classic_bike,2021-01-04 09:10:29,2021-01-04 09:17:15,11th & M St NW,31266.0,14th & G St NW,31238.0,38.9055785,-77.027313,38.898409,-77.032278,casual
49324,F061881A4DFD7166,classic_bike,2021-01-04 09:12:44,2021-01-04 09:22:28,1st & Rhode Island Ave NW,31506.0,New Jersey Ave & F St NW,31655.0,38.915417,-77.012289,38.897108,-77.011616,member
2766,003014A8020CD8B3,electric_bike,2021-01-04 09:13:02,2021-01-04 09:29:40,Maine Ave & 7th St SW,31609.0,Woodley Park Metro / Calvert St & Connecticut Ave NW,31323.0,38.878791166666666,-77.02318983333333,38.923458833333335,-77.05172216666666,member
59034,C2EADD00D4E5850B,classic_bike,2021-01-04 09:14:12,2021-01-04 09:16:33,14th & L St NW,31283.0,11th & M St NW,31266.0,38.903658,-77.03173699999999,38.9055785,-77.027313,member
38763,18D8398D2FA4F639,classic_bike,2021-01-04 09:14:49,2021-01-04 09:19:11,Columbus Circle / Union Station,31623.0,8th & F St NE,31631.0,38.89696,-77.00493,38.897273999999996,-76.994749,member
31498,BA682E979EBAD8AC,classic_bike,2021-01-04 09:15:29,2021-01-04 09:25:08,1st & D St SE,31643.0,4th & D St NW / Judiciary Square,31621.0,38.884916,-77.005965,38.895344,-77.01610600000001,member
34681,90D36D50F1515581,classic_bike,2021-01-04 09:15:55,2021-01-04 09:29:34,King Greenleaf Rec Center,31654.0,Massachusetts Ave & 6th St NE,31657.0,38.876211,-77.012443,38.892934000000004,-76.998273,member
45029,0B7414C2B720E4F7,classic_bike,2021-01-04 09:16:33,2021-01-04 09:24:53,New Jersey Ave & R St NW,31509.0,6th St & Indiana Ave NW,31264.0,38.912659000000005,-77.017669,38.894573,-77.01994,member
47943,56B972250260DD77,classic_bike,2021-01-04 09:16:35,2021-01-04 09:25:43,7th & F St NW / National Portrait Gallery,31232.0,1st & K St NE,31662.0,38.89728304853854,-77.0221906900406,38.902386,-77.005649,member
68535,AA44072AD8DC1580,classic_bike,2021-01-04 09:17:24,2021-01-04 09:23:20,18th & R St NW,31278.0,19th & K St NW,31253.0,38.912648,-77.041834,38.902204,-77.04337,member
93016,7C0CE50A1791B7B8,classic_bike,2021-01-04 09:17:26,2021-01-04 09:21:15,14th & V St NW,31101.0,14th & Rhode Island Ave NW,31203.0,38.917764500000004,-77.032096,38.9086,-77.0323,casual
78656,F893887FCE2B9EF6,classic_bike,2021-01-04 09:18:27,2021-01-04 09:36:55,22nd St & Constitution Ave NW,31292.0,3rd & G St SE,31625.0,38.892441,-77.048947,38.881184999999995,-77.001828,member
12509,204D5EC13997DAF3,classic_bike,2021-01-04 09:18:32,2021-01-04 10:45:50,Traville Gateway Dr & Gudelsky Dr,32005.0,Traville Gateway Dr & Gudelsky Dr,32005.0,39.093783,-77.202501,39.093783,-77.202501,casual
3674,4D0FA061A17E2519,docked_bike,2021-01-04 09:19:03,2021-01-04 09:37:40,14th St & Colorado Ave NW,31407.0,14th & Rhode Island Ave NW,31203.0,38.956432,-77.032947,38.9086,-77.0323,casual
78768,0BB3EE5775B106C9,classic_bike,2021-01-04 09:19:17,2021-01-04 09:24:29,14th & Q St NW,31327.0,13th St & New York Ave NW,31227.0,38.910674,-77.03188,38.900283,-77.029822,member
31663,2D469D34D6F131FF,classic_bike,2021-01-04 09:19:45,2021-01-04 09:26:21,New Hampshire Ave & Ward Pl NW,31212.0,18th & New Hampshire Ave NW,31324.0,38.90571079190728,-77.04731762409209,38.911268,-77.041829,casual
63334,0E77E4F20DC0442D,classic_bike,2021-01-04 09:19:59,2021-01-04 09:28:47,15th & F St NE,31632.0,Union Market,31517.0,38.897195,-76.983575,38.907908,-76.99707,member
33527,DC973137E0ECA4FF,classic_bike,2021-01-04 09:20:32,2021-01-04 09:24:10,7th St & Massachusetts Ave NE,31647.0,Eastern Market Metro / Pennsylvania Ave & 8th St SE,31613.0,38.89222,-76.99602,38.884260087971725,-76.99473559856416,casual
88098,0B69F7C729420420,classic_bike,2021-01-04 09:20:54,2021-01-04 09:32:20,14th & V St NW,31101.0,14th & V St NW,31101.0,38.917764500000004,-77.032096,38.917764500000004,-77.032096,member
59495,4501C8A2139794C0,electric_bike,2021-01-04 09:21:00,2021-01-04 09:25:59,15th St & Massachusetts Ave SE,31626.0,Bladensburg Rd & Benning Rd NE,31617.0,38.887294833333335,-76.98354266666666,38.900430666666665,-76.98301033333334,casual
25988,71463554E945C45C,classic_bike,2021-01-04 09:21:04,2021-01-04 09:23:55,11th & O St NW,31286.0,10th & K St NW,31263.0,38.908429999999996,-77.02714,38.9024,-77.02622,member
81209,EA73791D1D043CB9,classic_bike,2021-01-04 09:21:38,2021-01-04 09:30:29,14th & V St NW,31101.0,17th & K St NW / Farragut Square,31233.0,38.917764500000004,-77.032096,38.902060999999996,-77.038322,casual
50339,C05A7B0871BA9F76,electric_bike,2021-01-04 09:21:53,2021-01-04 09:33:40,Connecticut Ave & Newark St NW / Cleveland Park,31305.0,15th & M St NW,31298.0,38.93426466666666,-77.05795416666666,38.905396333333336,-77.03471616666667,member
99355,499162BA8CB3987A,classic_bike,2021-01-04 09:22:05,2021-01-04 09:25:39,18th St & Wyoming Ave NW,31114.0,18th & New Hampshire Ave NW,31324.0,38.918809,-77.04157099999999,38.911268,-77.041829,member
40306,9D474CCAD8B48A1E,classic_bike,2021-01-04 09:22:25,2021-01-04 09:27:24,Wisconsin Ave & O St NW,31312.0,Georgetown Harbor / 30th St NW,31215.0,38.90849,-77.063586,38.902314000000004,-77.05914150000001,member
71489,5B9D9D5BA54B8D21,classic_bike,2021-01-04 09:22:28,2021-01-04 09:39:36,37th & O St NW / Georgetown University,31236.0,15th & P St NW,31201.0,38.907740000000004,-77.071652,38.909867999999996,-77.034421,casual
67266,0A369D14846F46CD,classic_bike,2021-01-04 09:22:38,2021-01-04 09:38:25,7th St & Massachusetts Ave NE,31647.0,20th & O St NW / Dupont South,31234.0,38.89222,-76.99602,38.908905,-77.04478,member
36910,3A8984A97C952739,electric_bike,2021-01-04 09:23:42,2021-01-04 09:35:19,Columbia Rd & Belmont St NW,31113.0,20th & L St NW,31250.0,38.92064216666667,-77.04367566666667,38.9034465,-77.045188,member
43838,8F2966AF02EA63D3,classic_bike,2021-01-04 09:23:53,2021-01-04 09:31:13,C & O Canal & Wisconsin Ave NW,31225.0,22nd & I St NW / Foggy Bottom,31257.0,38.90375,-77.06269,38.90088,-77.048911,member
41728,437EFD43708B1E33,classic_bike,2021-01-04 09:24:05,2021-01-04 09:41:15,14th & Newton St NW,31649.0,22nd & H St NW,31127.0,38.931991,-77.032956,38.898925467168425,-77.04885238395946,member
29208,04FCE1B2F6FCDA58,classic_bike,2021-01-04 09:25:28,2021-01-04 09:30:40,17th & K St NW,31213.0,New York Ave & 15th St NW,31222.0,38.90276,-77.03863,38.89903234416315,-77.03335404396056,casual
5642,E88576A60D3BAF44,classic_bike,2021-01-04 09:25:53,2021-01-04 09:29:55,22nd & I St NW / Foggy Bottom,31257.0,20th & E St NW,31204.0,38.90088,-77.048911,38.8963,-77.045,member
95320,EFB29B105AF30F46,classic_bike,2021-01-04 09:28:27,2021-01-04 09:33:36,14th & Irving St NW,31124.0,14th & Belmont St NW,31119.0,38.928552,-77.032224,38.921074,-77.031887,member
35478,A0F3D58D956C50DB,classic_bike,2021-01-04 09:28:57,2021-01-04 09:44:29,2nd St & Seaton Pl NE,31522.0,8th & D St NW,31270.0,38.914751108831155,-77.00356006622314,38.894851,-77.02324,member
9830,4ACDF6D48232D281,classic_bike,2021-01-04 09:30:32,2021-01-04 09:42:28,15th & P St NW,31201.0,12th & L St NW,31251.0,38.909867999999996,-77.034421,38.903819,-77.0284,member
9989,29802CBA38EC5EC9,classic_bike,2021-01-04 09:31:30,2021-01-04 09:36:13,California St & Florida Ave NW,31116.0,22nd & P ST NW,31285.0,38.917761,-77.04061999999999,38.909394,-77.048728,member
23449,69741D7862EEC972,classic_bike,2021-01-04 09:32:32,2021-01-04 09:34:19,L'Enfant Plaza / 7th & C St SW,31218.0,4th & C St SW,31243.0,38.886266,-77.02224100000001,38.88637194054526,-77.01770067214966,member
55726,1527D030C3EEFDF6,classic_bike,2021-01-04 09:33:37,2021-01-04 09:49:15,7th & R St NW / Shaw Library,31245.0,M St & Pennsylvania Ave NW,31246.0,38.912719,-77.022155,38.905126,-77.056887,member
84196,5ABC3C297CE8E4FA,classic_bike,2021-01-04 09:34:05,2021-01-04 09:43:53,14th & Belmont St NW,31119.0,Vermont Ave & I St NW,31291.0,38.921074,-77.031887,38.901136451737045,-77.03445106744765,member
60236,0A0A2F5B83EF896C,classic_bike,2021-01-04 09:34:24,2021-01-04 09:49:40,New Hampshire Ave & T St NW,31229.0,Constitution Ave & 2nd St NW/DOL,31271.0,38.915544,-77.038252,38.892275,-77.013917,member
16468,C37B1E1E40859591,electric_bike,2021-01-04 09:35:33,2021-01-04 09:41:20,New Hampshire Ave & T St NW,31229.0,Columbia & Ontario Rd NW,31296.0,38.91568133333333,-77.03824716666666,38.92416833333333,-77.040696,member
70154,B520E0843EB91472,classic_bike,2021-01-04 09:36:35,2021-01-04 09:41:37,Pentagon City Metro / 12th St & S Hayes St,31005.0,18th St & S Eads St,31001.0,38.862303000000004,-77.059936,38.85725,-77.05332,casual
95279,BBD82B34D629491D,classic_bike,2021-01-04 09:38:25,2021-01-04 09:47:32,King St Metro South,31048.0,Duke St & Strand (Robinson Terminal),31933.0,38.80576284873485,-77.060626745224,38.801947,-77.040293,member
29643,5889C95BF3F5DD0E,classic_bike,2021-01-04 09:39:06,2021-01-04 09:49:11,L'Enfant Plaza / 7th & C St SW,31218.0,New York Ave & 15th St NW,31222.0,38.886266,-77.02224100000001,38.89903234416315,-77.03335404396056,member
71474,C37701610055CC02,classic_bike,2021-01-04 09:40:26,2021-01-04 10:23:43,USDA / 12th & C St SW,31217.0,Vermont Ave & I St NW,31291.0,38.886276945065106,-77.02824175357819,38.901136451737045,-77.03445106744765,casual
38328,096D771667DA76B6,classic_bike,2021-01-04 09:41:28,2021-01-04 09:58:20,Adams Mill & Columbia Rd NW,31104.0,North Capitol St & F St NW,31624.0,38.922925,-77.04258100000001,38.897446,-77.009888,member
97255,2BBCE2C9107550B8,classic_bike,2021-01-04 09:41:28,2021-01-04 09:45:49,14th & Otis Pl NW,31131.0,14th & Irving St NW,31124.0,38.934405,-77.032687,38.928552,-77.032224,member
21256,FBEC502B2064B5A1,classic_bike,2021-01-04 09:41:40,2021-01-04 10:01:57,New Jersey Ave & F St NW,31655.0,Independence Ave & L'Enfant Plaza SW/DOE,31633.0,38.897108,-77.011616,38.887312,-77.025762,member
4170,93E4B1CCFE3BD707,classic_bike,2021-01-04 09:42:46,2021-01-04 10:05:19,1st & H St NW,31638.0,17th & K St NW / Farragut Square,31233.0,38.900358000000004,-77.012108,38.902060999999996,-77.038322,casual
39375,5185C959F728F4D0,electric_bike,2021-01-04 09:43:07,2021-01-04 09:50:42,Connecticut & Nebraska Ave NW,31310.0,Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,32014.0,38.95504683333333,-77.0699745,38.961624666666665,-77.08587416666667,casual
80,12271E45D83EE09B,electric_bike,2021-01-04 09:43:42,2021-01-04 09:59:52,1st & K St SE,31628.0,21st St & Pennsylvania Ave NW,31252.0,38.879048,-77.006019,38.901563,-77.04626083333333,member
14870,0E329B02F6EFE923,classic_bike,2021-01-04 09:45:26,2021-01-04 09:49:00,Crystal Dr & 23rd St S,31011.0,Crystal City Metro / 18th St & S Bell St,31007.0,38.8533,-77.0498,38.857404962615036,-77.05113172531128,member
64223,A12A91B8F6A653FF,classic_bike,2021-01-04 09:47:42,2021-01-04 09:59:18,Ballenger Ave & Dulaney St,31084.0,St. Asaph & Montgomery St,31931.0,38.802677,-77.063562,38.814184999999995,-77.043809,member
4282,34F7FA37C93FF5A5,classic_bike,2021-01-04 09:47:45,2021-01-04 09:54:23,Columbia Rd & Belmont St NW,31113.0,14th & Girard St NW,31123.0,38.920669000000004,-77.04368000000001,38.925284000000005,-77.032375,member
95806,78804CD8C2CC31B6,classic_bike,2021-01-04 09:48:00,2021-01-04 09:55:57,D St & Maryland Ave NE,31612.0,1st & D St SE,31643.0,38.894758,-76.997114,38.884916,-77.005965,member
77922,BDCC46676F0D6CB2,docked_bike,2021-01-04 09:48:06,2021-01-04 10:43:30,17th & G St NW,31277.0,Constitution Ave & 2nd St NW/DOL,31271.0,38.898283,-77.039732,38.892275,-77.013917,casual
77924,F5511346867B7EC4,classic_bike,2021-01-04 09:48:15,2021-01-04 10:42:40,17th & G St NW,31277.0,Constitution Ave & 2nd St NW/DOL,31271.0,38.89828294952361,-77.03973233699799,38.892275,-77.013917,casual
56562,D5BA96533D6FFBBA,classic_bike,2021-01-04 09:48:23,2021-01-04 10:16:39,Massachusetts Ave & 6th St NE,31657.0,New York Ave & Hecht Ave NE,31518.0,38.892934000000004,-76.998273,38.915603999999995,-76.983683,member
19465,9E6DCA8F266270A9,classic_bike,2021-01-04 09:48:31,2021-01-04 10:01:02,New Hampshire Ave & T St NW,31229.0,US Dept of State / Virginia Ave & 21st St NW,31220.0,38.915544,-77.038252,38.894919,-77.046587,member
77845,EFE131BE9F06190F,docked_bike,2021-01-04 09:48:59,2021-01-04 10:43:50,17th & G St NW,31277.0,Constitution Ave & 2nd St NW/DOL,31271.0,38.898283,-77.039732,38.892275,-77.013917,casual
77198,46BDECB82F0F3BCD,classic_bike,2021-01-04 09:49:03,2021-01-04 10:18:06,4th St & G St SW,31666.0,15th & L St NW,31276.0,38.881122999999995,-77.017658,38.903649,-77.034918,casual
25236,52FC6EB40653B917,electric_bike,2021-01-04 09:49:22,2021-01-04 10:06:16,Wisconsin Ave & Newark St NW,31302.0,Woodley Park Metro / Calvert St & Connecticut Ave NW,31323.0,38.934951666666656,-77.072825,38.92343366666667,-77.0517655,member
4754,F7975D829CD42DA3,electric_bike,2021-01-04 09:50:22,2021-01-04 10:03:32,Columbia Rd & Belmont St NW,31113.0,17th & G St NW,31277.0,38.920649,-77.04364616666666,38.89847916666667,-77.0396325,member
44187,DDA63CB0A83667EB,electric_bike,2021-01-04 09:50:29,2021-01-04 09:51:50,22nd & I St NW / Foggy Bottom,31257.0,22nd & I St NW / Foggy Bottom,31257.0,38.90102816666667,-77.0491615,38.901006833333334,-77.04915116666666,member
19733,7F18157C4EC84FD6,electric_bike,2021-01-04 09:50:44,2021-01-04 09:56:11,Lamont & Mt Pleasant NW,31107.0,Columbia Rd & Belmont St NW,31113.0,38.93198316666667,-77.03874766666667,38.92070383333333,-77.043625,casual
19376,5FB0DE80DD79E6C1,classic_bike,2021-01-04 09:51:20,2021-01-04 10:18:45,20th & E St NW,31204.0,1st & K St SE,31628.0,38.8963,-77.045,38.878854378063295,-77.00572729110719,casual
12261,EC03482AA31FA134,classic_bike,2021-01-04 09:52:52,2021-01-04 09:57:43,Park Rd & Holmead Pl NW,31602.0,Lamont & Mt Pleasant NW,31107.0,38.9308,-77.0315,38.9319,-77.0388,member
983,280B636A09A7A5ED,electric_bike,2021-01-04 09:53:07,2021-01-04 10:08:19,Georgia & New Hampshire Ave NW,31400.0,1st & O St NW,31519.0,38.936727833333336,-77.02420983333333,38.90867516666667,-77.01240633333333,member
83684,8DE8505BF50DAE2F,electric_bike,2021-01-04 09:54:14,2021-01-04 10:03:40,5th St & Massachusetts Ave NW,31265.0,4th St & G St SW,31666.0,38.9009605,-77.0187065,38.88122833333333,-77.01758883333333,member
23368,1242BCA6EAFFE4EE,electric_bike,2021-01-04 09:54:21,2021-01-04 10:05:01,3rd & H St NE,31616.0,1st & D St SE,31643.0,38.900392833333335,-77.00223433333333,38.884911833333334,-77.005933,casual
12407,DAE5D6ADE64FC0F2,electric_bike,2021-01-04 09:56:49,2021-01-04 10:22:07,10th & E St NW,31256.0,12th & Irving St NE,31511.0,38.89590866666666,-77.02616366666666,38.92869233333333,-76.99096266666666,member
90904,AF957C1F54FE6E3F,electric_bike,2021-01-04 09:57:53,2021-01-04 10:23:42,14th & R St NW,31202.0,5th & K St NW,31600.0,38.91306516666667,-77.032112,38.902986999999996,-77.01889933333334,member
36675,2E6B4865E1BB662E,classic_bike,2021-01-04 09:59:18,2021-01-04 10:01:52,15th & P St NW,31201.0,Thomas Circle,31241.0,38.909867999999996,-77.034421,38.9059,-77.0325,member
80276,4B292B3B69109C29,electric_bike,2021-01-04 09:59:40,2021-01-04 10:28:39,6th St & Indiana Ave NW,31264.0,21st St & Pennsylvania Ave NW,31252.0,38.89457866666667,-77.02001883333334,38.9021165,-77.04673983333333,member
25606,4C6D719FE6DE0A6C,electric_bike,2021-01-04 09:59:53,2021-01-04 10:12:50,1st & Washington Hospital Center NW,31507.0,Woodley Park Metro / Calvert St & Connecticut Ave NW,31323.0,38.92877333333333,-77.01238533333333,38.92343866666667,-77.05171166666666,member
8122,3076F0A88F51A157,classic_bike,2021-01-04 10:00:03,2021-01-04 10:17:50,Court House Metro / 15th St & N Uhle St,31089.0,34th & Water St NW,31314.0,38.890612,-77.084801,38.9037315,-77.06752850000001,member
78620,B723D1AEF7C84B19,classic_bike,2021-01-04 10:02:27,2021-01-04 10:07:15,23rd & M St NW,31128.0,25th St & Pennsylvania Ave NW,31237.0,38.905303,-77.050264,38.903827,-77.053485,member
28751,F3BE3758D942D66A,electric_bike,2021-01-04 10:02:31,2021-01-04 10:15:17,18th & L St NW,31224.0,10th & Florida Ave NW,31120.0,38.90374283333333,-77.04213016666667,38.920346,-77.02559266666667,casual
18934,CFFD9A4E11D9DAE1,classic_bike,2021-01-04 10:02:47,2021-01-04 10:14:51,8th & H St NW,31228.0,1st & M St NE,31603.0,38.8997,-77.02308599999999,38.905696999999996,-77.005483,member
34081,72B072B74794008E,classic_bike,2021-01-04 10:03:02,2021-01-04 10:06:11,12th St & Pennsylvania Ave SE,31644.0,Eastern Market Metro / Pennsylvania Ave & 8th St SE,31613.0,38.882489,-76.990121,38.884260087971725,-76.99473559856416,member
93402,9EF6745E1FFF15AF,classic_bike,2021-01-04 10:03:29,2021-01-04 10:06:05,14th & V St NW,31101.0,New Hampshire Ave & T St NW,31229.0,38.917764500000004,-77.032096,38.915544,-77.038252,member
5018,32689B349A66A2CC,classic_bike,2021-01-04 10:03:30,2021-01-04 10:20:41,11th & S St NW,31280.0,4th St & Madison Dr NW,31288.0,38.913761,-77.027025,38.8904955,-77.0172465,member
72190,FA00E187C3488F13,classic_bike,2021-01-04 10:04:17,2021-01-04 10:43:04,Potomac & M St NW,31295.0,7th & F St NW / National Portrait Gallery,31232.0,38.905368,-77.065149,38.89728304853854,-77.0221906900406,casual
46922,6E239BFB087FCCA7,classic_bike,2021-01-04 10:04:21,2021-01-04 10:12:01,13th & H St NE,31611.0,Oklahoma Ave & Benning Rd NE,31719.0,38.90042673988099,-76.98825001716614,38.8974996,-76.9695094,member
49184,D7BA9C244B13FFF5,classic_bike,2021-01-04 10:04:29,2021-01-04 12:10:47,1st & M St NE,31603.0,Lincoln Memorial,31258.0,38.905696999999996,-77.005483,38.888255,-77.0494365,casual
72220,335C3595AC403C44,classic_bike,2021-01-04 10:05:13,2021-01-04 10:14:44,15th & P St NW,31201.0,19th St & Pennsylvania Ave NW,31100.0,38.909867999999996,-77.034421,38.9003,-77.0429,member
81410,9DD906507D87D4B9,classic_bike,2021-01-04 10:05:50,2021-01-04 10:20:11,14th & Irving St NW,31124.0,Florida Ave & R St NW,31503.0,38.928552,-77.032224,38.9126,-77.0135,member
44105,C41AF240618374A5,classic_bike,2021-01-04 10:06:00,2021-01-04 10:19:04,22nd & I St NW / Foggy Bottom,31257.0,22nd & I St NW / Foggy Bottom,31257.0,38.90088,-77.048911,38.90088,-77.048911,member
74974,8693AAD3459246F8,classic_bike,2021-01-04 10:06:34,2021-01-04 10:11:40,15th & Euclid St  NW,31117.0,Park Rd & Holmead Pl NW,31602.0,38.92333,-77.0352,38.9308,-77.0315,member
78678,F22BF66A22897580,classic_bike,2021-01-04 10:06:50,2021-01-04 10:23:42,4th St & G St SW,31666.0,21st St & Constitution Ave NW,31261.0,38.881122999999995,-77.017658,38.892459,-77.04656700000001,member
9976,6D2A5E340EE5C00C,classic_bike,2021-01-04 10:07:51,2021-01-04 10:32:10,16th & Irving St NW,31122.0,Fort Totten Metro,31515.0,38.928893,-77.03625,38.952369,-77.002721,casual
3340,85FA4ABD484DED19,electric_bike,2021-01-04 10:08:17,2021-01-04 10:21:38,Friendship Blvd & Willard Ave,32040.0,39th & Veazey St NW,31308.0,38.961248,-77.0886755,38.94384933333333,-77.07704333333334,member
21173,FACB296DC305EEA2,classic_bike,2021-01-04 10:09:07,2021-01-04 10:33:24,19th & G St NW,31279.0,Columbus Circle / Union Station,31623.0,38.898412,-77.043182,38.89696,-77.00493,casual
72955,5DB6971D2B8F497E,classic_bike,2021-01-04 10:09:10,2021-01-04 10:26:12,Kennebec St & 11th St N,31905.0,Wilson Blvd & N Illinois St ,31902.0,38.880992,-77.135271,38.876528,-77.12711999999999,member
22170,3A0846BF6DFE89E1,electric_bike,2021-01-04 10:09:26,2021-01-04 10:26:26,1st & Washington Hospital Center NW,31507.0,New Hampshire Ave & T St NW,31229.0,38.928777000000004,-77.0123245,38.91549366666667,-77.03852133333334,casual
92944,9A4ADB0707A41213,classic_bike,2021-01-04 10:09:53,2021-01-04 10:26:12,14th & Rhode Island Ave NW,31203.0,14th & Irving St NW,31124.0,38.9086,-77.0323,38.928552,-77.032224,casual
24130,E3F82ED25DEEFC52,classic_bike,2021-01-04 10:10:27,2021-01-04 10:13:30,Eastern Market Metro / Pennsylvania Ave & 8th St SE,31613.0,13th & E St SE,31607.0,38.884260087971725,-76.99473559856416,38.882915484767615,-76.98790669441223,member
21871,7C11321D0CE07425,classic_bike,2021-01-04 10:10:59,2021-01-04 10:38:06,The Mall at Prince Georges,32422.0,Chillum Rd & Riggs Rd / Riggs Plaza,32416.0,38.968841999999995,-76.954171,38.961737,-76.995922,member
1803,2B3FAB9E9AD2B7AB,classic_bike,2021-01-04 10:12:13,2021-01-04 10:21:02,15th & L St NW,31276.0,5th & F St NW,31620.0,38.903649,-77.034918,38.897222,-77.019347,casual
34284,7D4C66A408B1D521,classic_bike,2021-01-04 10:14:25,2021-01-04 10:34:20,17th & K St NW,31213.0,Massachusetts Ave & 6th St NE,31657.0,38.90276,-77.03863,38.892934000000004,-76.998273,member
