1278.0,187.0,4.0,0.0,0.0,25.0,277.0,5.0,329.0,43.0
141.0,891.0,2.0,0.0,0.0,0.0,218.0,1.0,37.0,21.0
3.0,2.0,192.0,0.0,0.0,0.0,14.0,8.0,18.0,0.0
1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0
33.0,0.0,0.0,1.0,0.0,95.0,1.0,3.0,23.0,1.0
216.0,261.0,23.0,0.0,0.0,0.0,580.0,3.0,247.0,10.0
9.0,2.0,19.0,0.0,0.0,2.0,6.0,170.0,53.0,0.0
257.0,52.0,20.0,0.0,0.0,7.0,266.0,26.0,504.0,2.0
54.0,14.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,99.0
