1743.0,171.0,923.0,65.0,46.0,118.0,830.0,0.0,0.0,9.0
151.0,2995.0,314.0,10.0,1.0,3.0,863.0,0.0,0.0,38.0
1181.0,375.0,3270.0,10.0,84.0,11.0,1086.0,0.0,0.0,94.0
48.0,14.0,5.0,708.0,0.0,30.0,33.0,0.0,0.0,0.0
86.0,0.0,93.0,1.0,390.0,5.0,10.0,0.0,15.0,5.0
215.0,3.0,21.0,60.0,3.0,680.0,19.0,1.0,0.0,0.0
823.0,902.0,869.0,40.0,4.0,17.0,2226.0,0.0,0.0,10.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,52.0,0.0,0.0
0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,60.0,0.0
11.0,43.0,114.0,0.0,3.0,0.0,20.0,0.0,0.0,300.0
