24030.0,21573.0,3171.0,963.0,1173.0
25053.0,63723.0,3392.0,1479.0,2694.0
3212.0,2919.0,1736.0,405.0,55.0
1152.0,1804.0,408.0,842.0,377.0
1319.0,3533.0,156.0,412.0,2260.0
