13130.0,8882.0,3554.0,1386.0,559.0
10503.0,21433.0,2553.0,1666.0,1233.0
4107.0,2115.0,10099.0,1341.0,61.0
1513.0,2171.0,1509.0,15863.0,450.0
656.0,1758.0,162.0,403.0,1628.0
